% # columns="iter, evals, sigma, 0, fitness, xbest" seed=483499, Wed Jan 14 12:48:27 2026, <python>{}</python>
137 1370 0.03139625836920806 0 1216941.6727914815 1.000002222916029 1.241174160976114 4.586958777903993 1.0046431376699039 1.0011147699059357 1.0006990947416965 1.0000219520775695 1.0000033153022567 1.0000001914874996
138 1380 0.033042935476387855 0 1216928.238680529 1.0149282382817215 1.2078337512039226 4.558461253185103 1.0002389554419826 1.0003149345612263 1.0003480911128486 1.0000190364417727 1.000006095811858 1.0000009678908648
139 1390 0.03526762982778976 0 1216936.7470500136 1.0383488978145903 1.1312025112029194 4.523808924061956 1.0094738325821473 1.0093663787701503 1.0000632770697653 1.0000865289792178 1.0000010475375807 1.0000002980159783
140 1400 0.03811574637768416 0 1216929.120517109 1.0126031077419793 1.1785631496075835 4.475169318566559 1.013196881101807 1.0050337579926005 1.0015039408861426 1.0000036953600178 1.0000000020160131 1.0000015162464433
141 1410 0.037553230373948025 0 1216921.3656589768 1.0855008051410509 1.1235156085560525 4.437434868245455 1.041266922721005 1.0017860745689047 1.00000975771631 1.0000225453840579 1.0000467281583145 1.0000008706691652
142 1420 0.03585225750843805 0 1216915.7570174893 1.0639672422014903 1.0786073240693084 4.509891638132557 1.0251172387733227 1.000831124254373 1.000016318613153 1.0000134541504424 1.0000001707072472 1.0000005705151334
143 1430 0.037276237514289226 0 1216903.665062347 1.1326319841332575 1.034360040157357 4.420649595745017 1.0418391381591854 1.001021210866177 1.0001492254305082 1.0000161885800074 1.0000000510307436 1.0000032372726548
144 1440 0.0372204100390913 0 1216916.705433642 1.1450041265477648 1.033255777841764 4.442746268229927 1.0013724703330338 1.0007940433390683 1.0019170714091317 1.00000449689706 1.0000061306549697 1.0000035690553009
145 1450 0.03735111552480909 0 1216894.199787008 1.162585548637595 1.0000994124394254 4.362704810626278 1.0143441948927248 1.0027472435591038 1.0000669463651264 1.000152158242991 1.0000094458639766 1.0000045028377427
146 1460 0.04423063077695208 0 1216862.9824946485 1.2718082371438562 1.0595785268749442 4.259942311837731 1.0013935112872283 1.0062333588037013 1.0000270412149834 1.0001339401253542 1.0000050801409508 1.0000028233295395
147 1470 0.049415960799285626 0 1216872.6518319156 1.295832408679792 1.160691527639083 4.312301341260856 1.011569765107629 1.000018834966889 1.0001104989574066 1.0000804570763238 1.0000048577012843 1.0000055734964186
148 1480 0.050277693864454825 0 1216854.519719909 1.2892448148975273 1.140123002372924 4.269425872624364 1.000904441668052 1.0012676268778615 1.0001987200376221 1.0000241292993897 1.0000062602282573 1.0000041613248731
149 1490 0.04771884088758993 0 1216840.5684282687 1.2583495653632588 1.0580319230997266 4.211067764147082 1.0131598497040228 1.0000265565953361 1.0000223977438178 1.0000214282476791 1.0000003390665513 1.0000067347375858
150 1500 0.05321804946533351 0 1216806.9567147563 1.349332674686761 1.1975524774605635 4.071047457205915 1.0003378281204056 1.0000422874943866 1.0000136198649079 1.0000953125060112 1.0000048847493104 1.0000064455324618
151 1510 0.056370828610518786 0 1216803.2874452474 1.3945013049672257 1.2563317090999573 4.016650887004845 1.0064016337582613 1.0041567309626271 1.000027337392287 1.0000114955463708 1.000048360506129 1.000000736593684
152 1520 0.057683092112512414 0 1216799.9133692586 1.3398579285202281 1.1882901826302343 4.041800712955795 1.0000285712804455 1.0000139867156306 1.0018834645615835 1.0000042961133233 1.0000002806648849 1.000000005886186
153 1530 0.05613904939934724 0 1216806.605826521 1.3006556840798575 1.0440496189530832 4.066928597208756 1.0287748207162846 1.0006259794661225 1.000009408289991 1.0001414410434213 1.000002472610047 1.0000011114340668
154 1540 0.058399756623817536 0 1216792.1945805075 1.2338488863065011 1.0020407479015017 4.0028185143197526 1.002474080614449 1.0000612424921071 1.0006428612748968 1.000115670313719 1.000021756696386 1.0000015496440195
155 1550 0.05897814148321506 0 1216751.6268692338 1.462950490873577 1.1973893069167294 3.8601119016636107 1.000508789429192 1.0000005109248882 1.000184695295366 1.000040726088693 1.0000348617994925 1.0000005185100747
156 1560 0.06358726050196883 0 1216747.1545770734 1.612834097298111 1.3894657907205201 3.6252226390836406 1.115011922111463 1.0002559501601838 1.0004594063585937 1.0001229674233307 1.0000236321607432 1.0000005121107745
157 1570 0.06514849254722317 0 1216703.5177974692 1.7879658016418334 1.7110235531341444 3.602127221092687 1.0011298684774148 1.0049978403171158 1.0001475114643785 1.000058518772967 1.0000063021433556 1.0000017794739622
158 1580 0.0669621099189501 0 1216715.1527135493 1.5618151484947205 1.3846779612050413 3.616610576642546 1.041890549680895 1.0029376592390473 1.0003927195394706 1.0000665012121115 1.0000157734202793 1.0000005112399637
159 1590 0.06764715898503233 0 1216753.4270480503 1.7053692498755104 1.5086895066796222 3.5607112946308277 1.0008653393148226 1.0158108062953488 1.0006818198793854 1.0002085794017226 1.0000145390175035 1.0000133055333618
160 1600 0.06751025187140448 0 1216730.5742197707 1.6331968748389591 1.3615518091391312 3.6403012667435193 1.0003436851905085 1.0068070877848956 1.0019661571519516 1.0001568853578864 1.0000016279202713 1.00000002259086
161 1610 0.06386516415139556 0 1216682.2177529943 1.8511813063107663 1.660313167045957 3.497535963422951 1.0018834311037597 1.000000019066813 1.0004309780197314 1.0000434345029998 1.0000355195559363 1.00000179891129
162 1620 0.06396884249897208 0 1216654.141930575 1.9394474534090256 1.8261722532122424 3.2878931434606717 1.0000004926265298 1.0008431896455559 1.0007817402065258 1.0000366313440907 1.000067529035549 1.000000500379672
163 1630 0.06450052116026625 0 1216609.614874377 1.9803983744288454 1.8495743276968553 3.1486823752499333 1.0123050251599528 1.000522882356267 1.0007038258920733 1.000071642850686 1.00000133097895 1.0000013048649943
164 1640 0.06268913238579613 0 1216641.2839216345 1.969103259005745 1.7969915178444138 3.160356034344813 1.0941950810331074 1.000627603472069 1.0001876133864775 1.0000060022768191 1.0000059896404403 1.0000052452922437
165 1650 0.06143570549803085 0 1216637.6595538016 1.8532118074703374 1.6974791412736085 3.217849749801924 1.0006682072697588 1.0045493255149673 1.0005837864037883 1.0002443612144978 1.0000054432285093 1.0000026528496773
166 1660 0.06242467595204079 0 1216586.5802436185 1.9930846987235042 2.0068388621123807 2.922494231970286 1.0764352777217803 1.0002856555593547 1.0005368063356808 1.0000086020932293 1.0000000349213785 1.0000012608033029
167 1670 0.06310811686087485 0 1216561.985752103 1.9556031119908288 2.037323605212867 2.887560783295827 1.0419648890069544 1.0004542828660468 1.0001267676863488 1.0000018769412868 1.0000000139061074 1.0000007470612877
168 1680 0.07256102945810589 0 1216530.9581905794 1.7575745144761539 2.2615854220366667 2.552064008457148 1.0358494766190312 1.0030870270281576 1.0002294517725572 1.0000101900910123 1.0000398008198286 1.000002322242097
169 1690 0.08138992483402753 0 1216513.2446021663 1.6892867148136579 2.3644729344005215 2.3866082491742873 1.077229872199539 1.0000123578310576 1.000813958189575 1.000021710543883 1.0000096065678306 1.0000021862100372
170 1700 0.09020831230516424 0 1216438.6487103158 1.400162117105252 2.690715917974413 1.9579010780105937 1.0486363785948745 1.0000468573256769 1.000061667912237 1.0000084539092493 1.000007939372601 1.000000465029781
171 1710 0.10661696341768072 0 1216449.915685799 1.013449474920096 3.1163366269331525 1.463460760352711 1.1160546771794249 1.0045096672321572 1.0000786632133287 1.0002938297724817 1.000003941819711 1.0000005037643946
172 1720 0.1179198048616008 0 1216472.2814317055 1.2630100046686092 3.548139650946152 1.1345130162331591 1.0648727727733593 1.0225568990785774 1.0000156923030858 1.0002771476588492 1.0000008420758655 1.0000098900431857
173 1730 0.11514562657152558 0 1216461.1513184425 1.001146137142002 3.1938490157318045 1.5282374170663269 1.0013075862376242 1.0022617886293972 1.0024439922360218 1.0005862557204468 1.0000196044467657 1.0000001980508548
174 1740 0.10733062879261067 0 1216397.725652568 1.0004822782841527 3.236406110293994 1.4942464716609132 1.002203440098804 1.0029067769247986 1.0000086863316575 1.000077376771299 1.0000100555000035 1.0000000417493249
175 1750 0.10634395312977715 0 1216415.9651567528 1.1224040543210356 3.261341103843053 1.1517572819359019 1.0066619827727041 1.0000155164089333 1.001814193847185 1.0003450919419266 1.0000167571061986 1.0000051825505374
176 1760 0.10044033747009094 0 1216432.5358848174 1.2472971166730535 3.5367244162568476 1.0098652947620692 1.000013751240652 1.0008167402922428 1.0021547953807568 1.0000332942781787 1.0001142063085844 1.0000039027723842
177 1770 0.09612695735094141 0 1216440.9713594445 1.4190701428370143 3.7625385922815417 1.023679375485925 1.0141970795509645 1.0165325312944198 1.0012047308958603 1.0000031290636755 1.0000089773076706 1.0000094399106187
178 1780 0.0845788760808594 0 1216404.6884018246 1.0041391143025784 3.220343462595233 1.3341536234433131 1.0090881420996607 1.003616871361956 1.0019783279045293 1.0000603637269425 1.000001478641985 1.0000000030918956
179 1790 0.07884526863406709 0 1216391.2755491438 1.139265513882058 2.9966545843420946 1.6085983323068802 1.0054815168127063 1.0002736730188149 1.0000004678098402 1.0000236531026518 1.0000044230849978 1.0000000587761324
180 1800 0.08000698209334176 0 1216374.7331869262 1.177314630096226 3.034443376494278 1.3661231881820692 1.0002204594415804 1.0004141809542282 1.0001894636572632 1.0000080109455136 1.000001188907024 1.0000033119554872
181 1810 0.0802551469857253 0 1216380.4095225877 1.1660379127889298 3.388373912576606 1.0208846598642185 1.0089761731420577 1.0010644887729279 1.0000399740112977 1.000133771533159 1.000038897521744 1.000000744461917
182 1820 0.07950513967422401 0 1216385.684288496 1.1408326462540694 3.0320407204783604 1.1994601236769704 1.007263011838778 1.0039723080311356 1.0000439537276997 1.0001979346029004 1.000015297379639 1.0000031114795709
183 1830 0.07415926731109086 0 1216367.8369998522 1.0099139725118336 3.1763713104283884 1.0298873316076893 1.0006693716536692 1.005791220614427 1.0000161982996705 1.0000370572394732 1.000017498232156 1.000001988524721
184 1840 0.06696327486478798 0 1216380.7667203345 1.0595906152845336 3.355773088929743 1.0353606194678355 1.0008258762712907 1.0061313580220306 1.000603037189444 1.0000041902407746 1.0000140932282007 1.000002902080022
185 1850 0.06525423810040586 0 1216372.599581807 1.083579439969756 3.4020788700431592 1.03761101431279 1.0000503310101447 1.0028330109706005 1.0002817501663048 1.0000201859523792 1.0000000183574018 1.0000050948969326
186 1860 0.061047637131373914 0 1216368.7602391476 1.0008405004835899 3.2038031360391983 1.0156218336146485 1.0071467583455258 1.0088768293633001 1.0000006010613576 1.0000664269848782 1.0000001361171598 1.0000004103490021
187 1870 0.05264836805257499 0 1216352.3253079832 1.0105333531938823 3.2465662306596412 1.0934119989995679 1.0007247334701916 1.0003912740299719 1.0000212726209772 1.0000077611842473 1.0000013912590893 1.0000000006980965
188 1880 0.04950542343274995 0 1216355.22742469 1.0225699144837934 3.3529316224715817 1.007930757637134 1.0000065147264157 1.000024968128427 1.0001821945237719 1.000074248629658 1.0000002241169847 1.0000000000195317
189 1890 0.04782344770437682 0 1216356.9434103405 1.0070202861538498 3.314607448328141 1.0220176976115687 1.0000043885727647 1.0000568817333928 1.0001157163791121 1.0000011204657147 1.0000088196949166 1.0000022665351924
190 1900 0.04342377770413646 0 1216353.1137601156 1.0655222695896238 3.1022423067360405 1.0653883612011257 1.0057200161366517 1.0000032149368125 1.0001102859821278 1.0000011903482486 1.000014173269144 1.000000801870131
191 1910 0.038704041319974715 0 1216352.5021241447 1.020797780985966 3.16277983923791 1.1112466414130333 1.0013089759885876 1.000404947411321 1.0000015968504339 1.0000051289569047 1.0000071440752354 1.000000020109837
192 1920 0.038923155493877405 0 1216348.973934392 1.0000719436523835 3.2002082083350007 1.0000285994129336 1.0068197277709643 1.0000316724377973 1.000062484454428 1.0000001127541873 1.0000075514961417 1.000000453209607
193 1930 0.03871229460194583 0 1216346.0910959837 1.0002200929178329 3.1952827391359824 1.0020172626463266 1.0008758923130208 1.0005478095471687 1.0000015178151258 1.000009309419042 1.0000014003029687 1.0000007279071448
194 1940 0.03611715553399517 0 1216346.335540097 1.0009550108453682 3.1728570570476915 1.0005791884415682 1.0000028229546278 1.0000024492602182 1.0001040568658257 1.000000844746428 1.0000001913934395 1.0000019033073742
195 1950 0.03159274060125581 0 1216345.1187267879 1.0145669196879206 3.147369647403483 1.003046926952678 1.0007767550510616 1.0010196587713012 1.0000090392677303 1.000017911133193 1.0000016765513078 1.0000002310831497
196 1960 0.030096202447330786 0 1216345.1251065992 1.006757221658436 3.1480816423158444 1.009574637115027 1.0004703725660558 1.0004623993127455 1.0000656631656275 1.0000032624640443 1.000000404322459 1.0000010050683699
197 1970 0.031898951371105475 0 1216346.4047326734 1.000466263836932 3.140587558569373 1.0459599236540946 1.0015914823509429 1.0001442291801046 1.000107436477396 1.0000024790853015 1.0000000041082653 1.000000580861582
198 1980 0.034028919432692865 0 1216347.6601335644 1.0811156602391836 2.9910850675987777 1.0861113525574515 1.0065973739778888 1.000000470240501 1.0002015346052757 1.0000056036191245 1.00000385529607 1.0000002856160661
199 1990 0.03390026721911096 0 1216343.399969868 1.1190439879273044 2.9756209401562614 1.0751854818467756 1.0020170464590057 1.0000334217267932 1.0001054115408594 1.0000020873242765 1.0000041843896825 1.0000001249791342
200 2000 0.03695054302791979 0 1216340.4107541572 1.0853689809329041 2.9475753901087423 1.0704726667679918 1.0001036826609306 1.0007876308741408 1.0000002225864182 1.000008821605782 1.0000000087046967 1.0000000016939592
201 2010 0.04019390964438165 0 1216337.6187998024 1.1058534449971416 2.9186381061351594 1.0072115529227066 1.0018203879937881 1.0003356421486571 1.0000425231764787 1.0000297889713192 1.0000021341150627 1.0000000065378658
202 2020 0.038507648519535316 0 1216339.2866114927 1.15305207176369 2.8960092355058027 1.0183345788094509 1.0048115581044634 1.0000232046668385 1.0000507200437623 1.0000557324096822 1.0000005084324435 1.0000000022357147
203 2030 0.036940271132687615 0 1216340.9830223166 1.0410332084399898 3.0272653526400517 1.028323847771456 1.0000007503173012 1.0004407629224576 1.0000022580937555 1.0000215972545339 1.0000006920678601 1.000000223329115
204 2040 0.03542917846243448 0 1216340.240930598 1.1699457869883734 2.8550607634635354 1.0481568478594365 1.0127274235693113 1.0005322491779767 1.0000093818637654 1.0000006853651302 1.0000008751816396 1.0000001263548668
205 2050 0.033199669743098605 0 1216337.1980070774 1.1925373958003087 2.8278158087767125 1.0533619940435985 1.0000015024351174 1.0000682672281374 1.0000887690200646 1.0000271695146057 1.0000023336223625 1.000000038820388
206 2060 0.03071701889552622 0 1216335.8747107515 1.207228378127375 2.8389322904347454 1.0306366513421386 1.001087301270589 1.0000014251619123 1.0000225286516347 1.0000164106683707 1.000004799955048 1.0000000790632126
207 2070 0.029324756925069154 0 1216333.4844420962 1.135433775139842 2.912798680804852 1.002420255031426 1.0002302867672377 1.0000468361633195 1.000001487722709 1.0000068025331519 1.0000000012996888 1.0000000630615655
208 2080 0.028096928113931403 0 1216331.754985505 1.1805354304631621 2.8373426206917265 1.0126297138140286 1.000052075704544 1.000016582747123 1.0000411859324208 1.0000019075117212 1.00000018384903 1.0000000018151118
209 2090 0.02530351052902124 0 1216332.7753246862 1.1273852775044677 2.9006363028200406 1.0006018595403174 1.0000147274627886 1.0000011483321056 1.0000000490731804 1.000002746076961 1.0000010656074272 1.0000000051303586
210 2100 0.023995941134439217 0 1216331.5829073486 1.1981168682928494 2.817865947645717 1.000939752265655 1.0015561719383512 1.0000264739655567 1.0000245589222059 1.0000067133821264 1.0000007517307554 1.0000001397034155
211 2110 0.023544792893802374 0 1216331.7810294372 1.2952694610399427 2.6810302660785563 1.0763549796493062 1.0003486877225398 1.0000804476204788 1.0000109319739383 1.0000006886200314 1.0000007952707668 1.0000001766550348
212 2120 0.021797160777819916 0 1216331.2064407298 1.24243451997512 2.7130653817057455 1.0554513004971517 1.0000614272790591 1.0000111400475902 1.0000627723871438 1.0000002129345422 1.0000000059044607 1.0000001594199301
213 2130 0.023062613559274216 0 1216328.1081263677 1.2602527205998169 2.716343777547757 1.0079982974221975 1.0018727031291117 1.000062596556767 1.000012041591567 1.0000000338309587 1.0000000018095596 1.000000003937693
214 2140 0.02639084390036221 0 1216325.1398804723 1.3035184910305164 2.627301077036194 1.000755027879531 1.0000191715702345 1.0002315118895315 1.000006184905282 1.0000066470428122 1.0000000235312696 1.0000000131777467
215 2150 0.027748696849582075 0 1216327.0290938797 1.2867388169982643 2.6357281951856333 1.00106201507125 1.0001550423471666 1.0000982830342882 1.000007997427094 1.000023904347944 1.000000555044581 1.0000003037386265
216 2160 0.02875342464225666 0 1216324.5094376334 1.3571585422610917 2.546322752513209 1.0168106396348209 1.0000442070398636 1.0004664493938533 1.0000019010170635 1.0000063491584679 1.0000003468855707 1.0000000289201099
217 2170 0.027449000067478867 0 1216325.5312376742 1.4018354428338957 2.5008765333646537 1.0487893888650324 1.0009581073187037 1.0002168334727648 1.0000009989417413 1.000000560211017 1.0000015393715929 1.0000001418819477
218 2180 0.02518330110428762 0 1216325.0270870833 1.292150161061146 2.628915705734878 1.00255944994162 1.0000826527817446 1.0001466310986236 1.000012825994027 1.0000008111735543 1.0000003671254187 1.000000050225377
219 2190 0.02473960978438412 0 1216323.9405726218 1.3122750950352606 2.5836001053788324 1.0026731408256226 1.0000227821802266 1.0000582675434493 1.0000020244329022 1.0000057909185907 1.0000001238868095 1.0000001868476296
220 2200 0.02673475736181008 0 1216321.8024075883 1.312138018460396 2.525019591698668 1.0000225766510238 1.0008667741195927 1.0000360647116249 1.0000005092042121 1.0000011653059615 1.0000005180242553 1.000000000082246
221 2210 0.03007181756483887 0 1216322.0839400068 1.360745465451914 2.421268740419781 1.0016947654027448 1.0032401671232807 1.0001639925321992 1.000005530408991 1.0000142658431233 1.000001985267658 1.0000002115838924
222 2220 0.03153321290957813 0 1216318.9650708633 1.442164381516978 2.3483222273154625 1.0002234675847115 1.0011410923054767 1.0000149253450044 1.000130425422694 1.0000000630549346 1.0000010401698072 1.0000000008668983
223 2230 0.035514816416253474 0 1216318.583152315 1.5254893116093478 2.239746260707993 1.0006127994763714 1.0061264637381067 1.0000440434180329 1.000095858135171 1.0000054165479164 1.0000000271322271 1.000000360996799
224 2240 0.03897524871338365 0 1216318.0925500342 1.533928847417258 2.1321185727394005 1.0060886906525717 1.009494890704052 1.0003890553695511 1.000060972518415 1.000008937275476 1.000001889506607 1.0000000569527425
225 2250 0.04369044122838277 0 1216315.8904468426 1.6382129499338534 2.0415116149734023 1.002721590765447 1.0051159759739785 1.0000072637401907 1.0000000184528546 1.0000215685296432 1.0000079009018539 1.000000001309082
226 2260 0.04508933770776119 0 1216314.2522918424 1.6648965494247834 1.9380641601313147 1.0006299478313079 1.0056869201607923 1.0005669062749534 1.0001892483337707 1.0000072994847224 1.000001669376692 1.0000001952094093
227 2270 0.05019547915376342 0 1216310.9009527457 1.7929852207954822 1.8277975438707788 1.0373642863889874 1.0000000100001603 1.0007342217255866 1.0000383593742683 1.0000003828003659 1.0000018310352816 1.0000001672588528
228 2280 0.05315880675879787 0 1216310.191123159 1.8069803659129158 1.68552248923504 1.008592916268176 1.0045369193976432 1.000047417998402 1.000065848874512 1.0000000004294176 1.0000000250561922 1.0000021804467218
229 2290 0.0544097756688971 0 1216311.7916341051 1.8536698158510354 1.65205725835837 1.0377170520954808 1.0000774050832808 1.0000830382720223 1.0003166834299633 1.0000227429279938 1.0000006391729883 1.0000007870043812
230 2300 0.0588624326200931 0 1216309.7815259206 1.9105313969036586 1.5365749235701571 1.0565504255833813 1.000603293237794 1.0010959000632562 1.0002710141018718 1.0000017276963655 1.0000000088213643 1.0000000132003168
231 2310 0.056569977889197445 0 1216305.7158384486 1.8356258656694 1.6107220436510163 1.029530716369116 1.0020956757102155 1.0004537002784213 1.0000021068284715 1.0000035010614174 1.000001017047893 1.000000009691296
232 2320 0.05837480150227379 0 1216298.8157034293 1.9997570133470386 1.226920985187802 1.0021077054758833 1.0003539425956038 1.0002432586505277 1.000016051271041 1.0000009569813328 1.0000025787302151 1.0000004329303844
233 2330 0.06002079011219647 0 1216298.0130084308 1.9994536005918466 1.1783265445451292 1.0002020995320222 1.0006514715106136 1.000025909698206 1.0000008077705456 1.0000036370938497 1.0000015382699599 1.0000007715908352
234 2340 0.060413691387936445 0 1216298.3805688275 1.9765712495799652 1.0164637754683399 1.0010710601346806 1.0000584900965044 1.0000034591175149 1.0001806198013699 1.0000066006201587 1.0000040279474531 1.00000055247458
235 2350 0.05848163801728601 0 1216301.022875168 1.9550805322592133 1.3394722533677008 1.0483275476127476 1.0002440159851294 1.0000444560322461 1.0000000484506066 1.0000004625397176 1.0000001268648293 1.000000074261564
236 2360 0.05403831847604662 0 1216298.760030263 1.9856279056567867 1.0560543990570341 1.0000593227221124 1.0059473775611436 1.0000140784423819 1.0000890864895686 1.000027004651469 1.0000001731585424 1.0000000196422345
237 2370 0.0516567387596621 0 1216300.5054344619 1.9189475195538732 1.000252742524085 1.0312015715563987 1.0145170965622008 1.0000002867648408 1.0000015593289737 1.0000010684747165 1.0000005974065866 1.0000000561855427
238 2380 0.04692101204446857 0 1216304.1001547608 1.9900333903345675 1.2865134264973737 1.0015766434552102 1.0162388610351174 1.0000428097065654 1.0000489467784643 1.00000162378661 1.0000008777548937 1.0000001389000606
239 2390 0.0440497000302562 0 1216300.9376347556 1.9842609182511406 1.221678080184668 1.022764195661126 1.0014543884212137 1.0000004830807785 1.0000395265516584 1.0000288400726236 1.000000482592439 1.000000305443438
240 2400 0.042588431270447376 0 1216297.514294439 1.9628824919529362 1.0001076479233983 1.0087545098953494 1.002763359947499 1.0000873995828734 1.000025522422293 1.0000001047144864 1.0000044485928392 1.0000004321328595
241 2410 0.038950651738068574 0 1216296.9610268406 1.9185285147238464 1.0101762950845585 1.0080916732712895 1.0000408867920214 1.0001741421162704 1.000080081359731 1.000000021627878 1.0000061317467168 1.000000000350284
242 2420 0.03698103762395325 0 1216293.9039502447 1.9509087913899732 1.000038134837455 1.0038082325388435 1.0007527394875038 1.0000313130030067 1.000001542325561 1.000000158324967 1.0000000663427495 1.0000001348883452
243 2430 0.03466639456424926 0 1216294.2252116273 1.9607744023575957 1.0014661592849385 1.005043497875023 1.0000085527994584 1.0000034786163836 1.0000395163941656 1.0000042464189076 1.000000137691177 1.000000033660911
244 2440 0.033344096472608206 0 1216294.2841173895 1.9373322125286117 1.0024673529360375 1.0000940773947828 1.0001757424489954 1.0000008731116725 1.0000268840824205 1.0000001071565416 1.0000000087844558 1.000000457808357
245 2450 0.03259046695843564 0 1216295.0631956533 1.933449593247465 1.0012413872472676 1.0001877508807844 1.0020582976452823 1.000008717992993 1.0000236768472455 1.0000008823271114 1.000001007084354 1.0000003318137096
246 2460 0.02976483316290055 0 1216294.7509015035 1.9727643551527199 1.0206894591754854 1.0014822565401014 1.0005651565701343 1.000023146906451 1.0000093317185406 1.0000000073219402 1.0000020776548022 1.0000001167506722
247 2470 0.0271256680433892 0 1216294.9836233307 1.9257346498231127 1.0191075045915357 1.0022135610139808 1.000685690620461 1.0000342347873958 1.0000094458932505 1.000004330584897 1.0000024759873651 1.0000000699619283
248 2480 0.02586093601738861 0 1216294.4960602566 1.942338064245488 1.0006505691739598 1.0030411691664045 1.0005788513433667 1.000000090550677 1.000000040690625 1.0000108900699523 1.0000011796451218 1.0000000017861075
249 2490 0.022952878057532284 0 1216293.9210174826 1.905286422399545 1.0307048152443548 1.0051609874538623 1.000065878557235 1.0000262326109857 1.000002211378528 1.0000003113305986 1.000000734390424 1.0000000131895705
250 2500 0.021749813714275423 0 1216293.9897894224 1.9034979913058037 1.0457284105809623 1.0013658557904561 1.000166635958568 1.0000227083676299 1.00000056613443 1.0000000063552195 1.000000199837944 1.0000001832323242
251 2510 0.02006034047297919 0 1216293.6588478205 1.9485908166094916 1.0151999411419084 1.0006134002179963 1.0000267022891267 1.0000022397222061 1.0000000292731286 1.0000031683875394 1.0000002473336231 1.000000071569104
252 2520 0.018058052805570428 0 1216293.4731451105 1.9478679823246359 1.0034564132353636 1.0001325232842047 1.000609352526464 1.0000080399264826 1.0000054518658796 1.0000008629965074 1.0000002147901033 1.0000000007449852
253 2530 0.015928983425033932 0 1216293.322697455 1.9327085440350842 1.0117153854398047 1.0000036609822858 1.0000929871138973 1.0000028620079207 1.0000014233193997 1.0000000037757115 1.0000004862322331 1.0000000108037659
254 2540 0.014292910363462604 0 1216293.3323384235 1.9544230610209066 1.0017596269360103 1.0009685391587733 1.0000366094682307 1.000011798088959 1.0000014509230537 1.0000000090123722 1.0000004863350453 1.0000000000071607
255 2550 0.012919535661375298 0 1216293.2271120083 1.9518691894102425 1.0000000651884176 1.0001421629788203 1.0000979309609541 1.0000016154336313 1.0000002472877543 1.0000008471557553 1.0000002807526014 1.0000000045320523
256 2560 0.011651699021269455 0 1216293.2465530052 1.9696593487580474 1.0019093899993587 1.0000570433897502 1.0000054264366058 1.000007390641504 1.0000021872347626 1.0000008323478242 1.000000038649747 1.00000001460235
257 2570 0.010429770087781022 0 1216293.1280738802 1.9555215835659179 1.0002198565756995 1.0006428203566589 1.0000000945738545 1.0000025768738943 1.0000004877460666 1.0000002466636055 1.0000000372856668 1.0000000081725453
258 2580 0.009712229943556397 0 1216293.181264573 1.946232181123768 1.000981599580824 1.0000191932709415 1.0001017971252648 1.0000000497965917 1.000003584091506 1.0000000402414757 1.000000272114638 1.0000000001285725
259 2590 0.009556359029859452 0 1216293.1320788627 1.9545435534606634 1.0000747323132728 1.0000069234079254 1.000054927481817 1.000000107910118 1.000000055333923 1.0000001798710527 1.0000000199435957 1.0000000333642705
260 2600 0.008662040763888873 0 1216293.0992436293 1.9519284970324196 1.0030015417344131 1.000004080491577 1.000024246988067 1.0000026348966318 1.0000000003356717 1.0000000754780278 1.000000002092076 1.000000015374453
261 2610 0.007955541872676934 0 1216293.0800649996 1.9498536960840043 1.0019734648138345 1.0000081135871721 1.0000167917631144 1.0000001941353627 1.0000000004864382 1.0000003397223132 1.0000000087774576 1.000000009721697
262 2620 0.00793558913873479 0 1216293.053589305 1.9421946729765913 1.0045559014478727 1.0000036491458282 1.000000515317688 1.0000001982007953 1.0000007871206538 1.0000000055991434 1.0000000378114549 1.0000000008297978
263 2630 0.007337282773063935 0 1216293.0549784512 1.9551302994178603 1.0001246511489355 1.0000136163624542 1.000004362348465 1.0000007538589895 1.0000006666758083 1.0000001252051338 1.0000000140124743 1.0000000008664676
264 2640 0.0072994190338731895 0 1216293.080060028 1.949168412808025 1.0024088371520887 1.0003552007081196 1.000003033576967 1.0000088195464507 1.0000000780337743 1.000000020223377 1.0000000041135944 1.0000000019415771
265 2650 0.006530107555871236 0 1216293.0513145565 1.9487057151147917 1.0010788152373993 1.0002602313273588 1.0000001280875512 1.000000892452565 1.000000774163633 1.0000000659875488 1.0000000156349984 1.0000000000002
266 2660 0.005910177601916198 0 1216293.0861633066 1.960253870945257 1.0000046839528494 1.0000587231107803 1.0000339615004625 1.000000229303718 1.0000001104265641 1.0000002565232398 1.0000000134828335 1.0000000000071965
267 2670 0.005398370484515379 0 1216293.0683361893 1.959618188614582 1.0000182174818988 1.000057539545083 1.0000130082241383 1.0000000001193252 1.0000000063011978 1.0000000892013041 1.000000025089089 1.0000000000690172
268 2680 0.005069522333474537 0 1216293.0551911532 1.9574668304308684 1.0000514806873946 1.0000062275209827 1.0000028790914461 1.0000002534729218 1.0000004749485645 1.0000000579705803 1.0000000173247248 1.000000000426475
269 2690 0.004728293290790067 0 1216293.055381323 1.9555423428046288 1.0000005842864592 1.0000126784835415 1.0000013217869252 1.0000058744668754 1.000000131486125 1.000000048255223 1.0000000001880283 1.000000004311012
270 2700 0.004471081701509082 0 1216293.057063121 1.950673183269195 1.0010117251362014 1.0001633036490813 1.0000090463530822 1.00000339669977 1.0000003363395866 1.0000001557257612 1.000000004296448 1.0000000000324012
