% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=483499, Wed Jan 14 12:48:27 2026, <python>{}</python>
141 1410 0.037553230373948025 0 0 0.0554526341481379 0.0689242601429522 0.05858364368134008 0.06347975980582 0.025453345851408644 0.010707875957560743 0.004681914262805533 0.001989673889362434 0.0008236401797729932
142 1420 0.03585225750843805 0 0 0.0546470437586788 0.06848497591851599 0.057463890911144684 0.061447532086052456 0.023673764182261105 0.010273410110490823 0.004407592751526598 0.0018607229001743944 0.0007195004962362378
143 1430 0.037276237514289226 0 0 0.057485947196338004 0.07234267756726213 0.061001807173615814 0.06316159975864542 0.024869579465095295 0.010640584691264741 0.004549793839075991 0.0018857418705635924 0.0007402211842261295
144 1440 0.0372204100390913 0 0 0.058771315782451074 0.07413295597974774 0.061246786960821864 0.06196933400131281 0.02515861029087468 0.01027908368037903 0.004450945294845345 0.0018147441480556266 0.0007236940950184997
145 1450 0.03735111552480909 0 0 0.059478892965966174 0.07569838061309997 0.061599308955068634 0.060832005279138235 0.025365102282888064 0.010352939048224446 0.004325582414758491 0.0017882886689409496 0.0007173913328420945
146 1460 0.04423063077695208 0 0 0.07416439133987354 0.09487612530839377 0.07691265124227206 0.07178366325712124 0.0300675578370102 0.011666805778820292 0.0049577922459305085 0.0020547835900481025 0.0008478123334479955
147 1470 0.049415960799285626 0 0 0.08323479361599208 0.10979315437093089 0.08557726128097283 0.07889296055355771 0.03204046002236024 0.012652316215662752 0.005447439556251589 0.002233635957589044 0.0009239106085302371
148 1480 0.050277693864454825 0 0 0.08514706967768026 0.11386628167203214 0.08746146575493542 0.07923855009066295 0.03237895993184533 0.01273742466221963 0.005400416611402484 0.0022022946403335735 0.000913338833525065
149 1490 0.04771884088758993 0 0 0.08002652166817419 0.10716507266436584 0.08263198830572693 0.07224925802593678 0.03029725144926498 0.011787344493905847 0.004993884450562025 0.0020810870674915906 0.0008536357011533642
150 1500 0.05321804946533351 0 0 0.09480180228291551 0.12435400211565806 0.10094718588585799 0.076248657076477 0.0328632192851228 0.012978021625356736 0.005641491007706315 0.0023056492947806954 0.0009061055889720454
151 1510 0.056370828610518786 0 0 0.10312282108512513 0.13432006019318685 0.11329751833956248 0.08057750560279113 0.033738537696424424 0.013455494246555951 0.005693947338492503 0.002364141456375173 0.0009714027041346562
152 1520 0.057683092112512414 0 0 0.10356272278615535 0.13535614249311445 0.11794411144797126 0.08233095648928004 0.034016213052084396 0.014071595869389828 0.005827377479781757 0.002375241382894203 0.0009663664575551496
153 1530 0.05613904939934724 0 0 0.09833743312179821 0.13029238135045346 0.10977650679398164 0.08103574419015475 0.03319334491923596 0.013486649445366192 0.005624096075731741 0.0022807706073200173 0.0009264625153532702
154 1540 0.058399756623817536 0 0 0.10095783160746366 0.13416762632329898 0.11107598737496761 0.08372952412325599 0.03418411854142505 0.01366789418369057 0.00584825599438809 0.0023758750591854607 0.0009787199351844109
155 1550 0.05897814148321506 0 0 0.10649134024933687 0.13934160292588063 0.11958683207985189 0.08427354115222896 0.033583644148974336 0.013214847449962007 0.005860594308077378 0.0023619650485695613 0.0009975916247810465
156 1560 0.06358726050196883 0 0 0.12110054863505805 0.1549313990770515 0.14184381275232674 0.09153302106882136 0.03576843892021122 0.014337825084068157 0.006160026035725846 0.0025175962707915324 0.0010543705819482184
157 1570 0.06514849254722317 0 0 0.13317871842745257 0.17170323199975634 0.1512898107321696 0.08960206190374408 0.036671795479741406 0.014466106445242021 0.006065975903381381 0.0025465294786006236 0.0010407561602768592
158 1580 0.0669621099189501 0 0 0.13640990507780046 0.17308015881792457 0.15444458310366893 0.09368977726571132 0.037432257983650595 0.014631146521837734 0.006146057147510703 0.002617942874358413 0.001064149973887298
159 1590 0.06764715898503233 0 0 0.13880287709836622 0.17257368835969394 0.15946369542075825 0.094092107624375 0.03732057733695345 0.015026504788163973 0.005834446486245941 0.002638664227521565 0.0010930786987223867
160 1600 0.06751025187140448 0 0 0.13880446214204023 0.1726751301365405 0.16172482721050407 0.08871878309443373 0.037417858268274574 0.015810233008301984 0.005737772667209772 0.0025330891083630873 0.0010667439973387819
161 1610 0.06386516415139556 0 0 0.13384198730225863 0.163513167907037 0.15378060257063708 0.08090351502588132 0.03526103261573383 0.01505369925813743 0.005393181047765715 0.002330841718012473 0.0009781776785492717
162 1620 0.06396884249897208 0 0 0.14279034044167402 0.17227894202811544 0.16164646562531204 0.08003073206608169 0.034264471003515616 0.014865841793519675 0.005418902242346287 0.0022740735200630457 0.0009820353694271393
163 1630 0.06450052116026625 0 0 0.14488882082608132 0.1728779245321687 0.16789718926322272 0.08147422387030263 0.033816056668110786 0.014742648992896588 0.005429698701689726 0.002274289855610292 0.0009755158395315341
164 1640 0.06268913238579613 0 0 0.13881804827887273 0.1652803231246181 0.16151743402104934 0.07980865319120103 0.03217598622954071 0.014370861464342815 0.005102934307103108 0.0021756263903178075 0.0009359367279580013
165 1650 0.06143570549803085 0 0 0.134847742758002 0.158628623027044 0.15940947772472341 0.07723228393970635 0.031279987865555824 0.013684631875524144 0.004930063628635604 0.002173003159904092 0.0009274529572892495
166 1660 0.06242467595204079 0 0 0.14180352804897625 0.16582399350024582 0.17149199331598972 0.07843203251643367 0.03166643183844521 0.013927046362766178 0.004876778037930857 0.0021960577522764486 0.0009355989974860989
167 1670 0.06310811686087485 0 0 0.14659756884506256 0.17228227449998906 0.178242790646669 0.07898868880346091 0.032296480886764886 0.013902940247469828 0.004676727483421118 0.002207009140582383 0.0009391293279780112
168 1680 0.07256102945810589 0 0 0.1836207707114669 0.20611078789127102 0.2306253548109659 0.09118958630209886 0.03658698454613325 0.015657140453125343 0.005312349157171966 0.0025239156568701853 0.0010282990180092713
169 1690 0.08138992483402753 0 0 0.21822463027151823 0.23832150150041084 0.28382620582092144 0.10316429822715459 0.038517925044858625 0.017479388278803992 0.0058993498623892094 0.002874436004628016 0.0011179623597238595
170 1700 0.09020831230516424 0 0 0.2616101663642168 0.28482740969057474 0.3482299236517768 0.11274935648491101 0.04204261625847702 0.01820176192505852 0.006517945502290303 0.0031285506422448913 0.0012427752844820113
171 1710 0.10661696341768072 0 0 0.32504334243991 0.3532361706902556 0.43468051971155053 0.1319018591997063 0.049342741688864315 0.02111629953177987 0.007798757087233675 0.003556167980758751 0.001444812044211435
172 1720 0.1179198048616008 0 0 0.3700523038060493 0.4046528278340189 0.48829837273943233 0.14332036676144178 0.0540335048941481 0.0225558177529781 0.008596480527533357 0.0039009347687283405 0.001561487444514819
173 1730 0.11514562657152558 0 0 0.3609742312763272 0.3992927266691124 0.47668747269891 0.13965684177939225 0.05248595480784234 0.021968444499222434 0.00823167085126445 0.0037618883802273003 0.0014879170556468123
174 1740 0.10733062879261067 0 0 0.32117070733983244 0.35514079905860574 0.4220402388276478 0.12954896274826075 0.047758114051181626 0.019932977189167544 0.007611756134026951 0.003477516995696063 0.0013461881727491849
175 1750 0.10634395312977715 0 0 0.31984003655051046 0.3521318966595626 0.417466697022972 0.12087315769259609 0.04664933073485834 0.01940003211395682 0.007570344627484691 0.003389696695001845 0.0013132131195195498
176 1760 0.10044033747009094 0 0 0.29775484034685584 0.33000651425212074 0.38935514706081253 0.1061259428281963 0.04466558694419738 0.01789863477533681 0.007162268573469263 0.003260208371816121 0.0012426838862901167
177 1770 0.09612695735094141 0 0 0.28665152561646273 0.3165660641962218 0.37452437871381306 0.0968226258632523 0.04309149529040662 0.01713085640897314 0.006740295044383078 0.003096634421276424 0.001161924686358346
178 1780 0.0845788760808594 0 0 0.2403630920285898 0.26717521476697936 0.3181799805488581 0.08430947849778837 0.0373439180070071 0.01525478008687739 0.005872016721329747 0.002679983570526089 0.0010274270261507851
179 1790 0.07884526863406709 0 0 0.22730588121588705 0.25240443782465966 0.29887076515235467 0.07502563280624357 0.034139672784831925 0.013837413899639179 0.005387835718775763 0.0024689268739797885 0.000937554790038341
180 1800 0.08000698209334176 0 0 0.2237267147308687 0.24868685421655637 0.2910315591444338 0.07532719171014887 0.03283758125501468 0.01361031985224837 0.005479474328652533 0.00247680598341095 0.0009286029806634739
181 1810 0.0802551469857253 0 0 0.2226766587310558 0.24531654482504686 0.29180923737711756 0.07439240939987636 0.03265751969208372 0.013414255267890342 0.00549649529120744 0.0024552503566509357 0.0009263845179717054
182 1820 0.07950513967422401 0 0 0.2145514856480089 0.23618129477882632 0.2819565958770457 0.07262954358981145 0.029727272147458583 0.013231467722146171 0.005455392729846951 0.002396854512451222 0.0009082822634688549
183 1830 0.07415926731109086 0 0 0.19999275416445397 0.21944001946263192 0.2644340913916787 0.0665486851483627 0.027642564332559 0.011677908986418533 0.005045391225427641 0.002197644955552294 0.0008209908299940628
184 1840 0.06696327486478798 0 0 0.17685020122296002 0.1948621046091305 0.23359990322598315 0.058510147461797474 0.0240776148531474 0.010314228508312704 0.004515896259934581 0.001985231535276244 0.0007400099379443782
185 1850 0.06525423810040586 0 0 0.16697482836666683 0.18571646121561183 0.22337627739497354 0.05638691239263762 0.02326769895795927 0.010005125023871346 0.004396681014049907 0.001796758618596174 0.0007289402939087353
186 1860 0.061047637131373914 0 0 0.1551831134841097 0.17096818123829757 0.20834619222246578 0.05215432495146057 0.021624257233639206 0.009279413874099278 0.004021423237673229 0.0016803528563517495 0.0006805716694411925
187 1870 0.05264836805257499 0 0 0.13076461586486246 0.14596090426055372 0.17728995018086155 0.044338869779844796 0.01831467148919973 0.007686204264772334 0.003372190995393412 0.001444813639624821 0.0005762378187954153
188 1880 0.04950542343274995 0 0 0.1176523301404319 0.13181035095482577 0.16204853568536748 0.04183938400243892 0.01721605370448681 0.007098584178297537 0.003148825747782403 0.0013469294536864746 0.0005325640916794392
189 1890 0.04782344770437682 0 0 0.1088637245817353 0.12274249649333682 0.15195195361818933 0.039703250066506886 0.01623604784458718 0.006796746426606547 0.003005096221705281 0.0013110471520920246 0.0005148852109795019
190 1900 0.04342377770413646 0 0 0.09867559395593442 0.11218936889108388 0.13618825996916864 0.03452954385281704 0.014224858044643957 0.006181740497305388 0.0027110121970003276 0.0011777570382261232 0.00044962777340016224
191 1910 0.038704041319974715 0 0 0.08707503509247645 0.097679224386015 0.12061118103873408 0.03018407586738833 0.012109808812848007 0.00550637752739773 0.002292742283680081 0.0010444695965552574 0.00040454990734897637
192 1920 0.038923155493877405 0 0 0.08702688084195404 0.09745899065139829 0.12261528139647018 0.030257588794415993 0.012079870689831676 0.005510400557535959 0.002246003884483755 0.001029470940045393 0.00039968253307726327
193 1930 0.03871229460194583 0 0 0.08206608979365106 0.09299521741037053 0.11628276196672237 0.03003423218270957 0.011914717756848566 0.00536711585263779 0.0022330090975783965 0.0010150305458814061 0.00040217780738199994
194 1940 0.03611715553399517 0 0 0.07468291300903131 0.08435377768070627 0.10434270113274824 0.027928567021152567 0.01096718199057319 0.005016821653449303 0.0020661019713220127 0.0009404754980745596 0.00036718286007329413
195 1950 0.03159274060125581 0 0 0.064205281801002 0.07167982997897161 0.08997207288051241 0.023912762468064362 0.00974686086798758 0.0041466557263142145 0.0017864523450962474 0.0008185479104873805 0.0003192268017997667
196 1960 0.030096202447330786 0 0 0.061097389761317074 0.06822596585163497 0.08657798337488462 0.021789733037594225 0.00908620981799234 0.00386875911603982 0.0016534098939227288 0.0007708407643385988 0.0003029400590394286
197 1970 0.031898951371105475 0 0 0.06458365194887147 0.07351171714555926 0.09158830227096512 0.02300058692023505 0.009494851898916766 0.004003376505317986 0.001683462865957825 0.000826546580246666 0.00031277239616668415
198 1980 0.034028919432692865 0 0 0.07022313150248882 0.08155906752882049 0.09622766188750034 0.024480763186383772 0.009853079574327513 0.0042397291587046426 0.0018128788884464494 0.0008798071715603682 0.0003258836647022351
199 1990 0.03390026721911096 0 0 0.07028410356958939 0.0812652909185244 0.09441227683706703 0.024356261857321718 0.00953174199710789 0.004103652794605333 0.0017924657458912377 0.0008763028248241939 0.00031511185393993675
200 2000 0.03695054302791979 0 0 0.07673336343984022 0.08890464080904609 0.10097781291698014 0.026622852321388658 0.010399547550051732 0.004500822553786783 0.001988541126587622 0.000942621942042998 0.0003501914672147591
201 2010 0.04019390964438165 0 0 0.08476683871724937 0.1010469586425376 0.10897852637619918 0.02824069925717871 0.010834115912956509 0.004747314613248401 0.0021694870043229755 0.0010366543383705075 0.0003767877295906871
202 2020 0.038507648519535316 0 0 0.07979345852933808 0.0968309439015283 0.09837666672200424 0.026876398018951527 0.010081873367433523 0.004454864558605074 0.0020756443431256526 0.0009810375100949603 0.0003513300481757966
203 2030 0.036940271132687615 0 0 0.07617433675420825 0.09281020768823965 0.09501080001457622 0.02494692193330084 0.00960501373584176 0.004139598238049983 0.001923966111215268 0.0009213180303185584 0.00034220272215544726
204 2040 0.03542917846243448 0 0 0.0742488280308051 0.09173616773384057 0.09299108652242324 0.023917790891326177 0.009079904057628724 0.003987156713272695 0.001802089977081109 0.0008846022458353225 0.0003291609536701505
205 2050 0.033199669743098605 0 0 0.07045848844391658 0.08726514773822437 0.08643017040037759 0.022276185746899494 0.0086118783764536 0.003542489551147147 0.001679819764386048 0.0007816378015323457 0.00030718673511198884
206 2060 0.03071701889552622 0 0 0.06549866185285966 0.08003695914248031 0.07990206804701987 0.020135981849783498 0.007889647239189262 0.0032479827263818288 0.0015152064117547345 0.0007007258213659574 0.00028252583793915415
207 2070 0.029324756925069154 0 0 0.06206505599058211 0.07536556796189273 0.07416064369356398 0.019070217970617462 0.007402874287616713 0.0030928997926949744 0.0014544928749887565 0.0006500693611198445 0.00026671905150193136
208 2080 0.028096928113931403 0 0 0.05813591648307346 0.07089256997915881 0.06936579075884433 0.017924704252487 0.006975260571725654 0.0028854367248420834 0.0014237024518420835 0.0006060346395879207 0.00024941240961540156
209 2090 0.02530351052902124 0 0 0.0516084635599793 0.06222311598911474 0.06007125370606637 0.01603116957260415 0.0062659776240059145 0.0025207736758549246 0.0012598668975920928 0.0005459008516961791 0.00021569350787055378
210 2100 0.023995941134439217 0 0 0.04700249560947268 0.05733769406429994 0.053239433954889906 0.01501831559333966 0.005967564521661648 0.002372853325672667 0.001193507674320548 0.0005138243888387459 0.00019891706378712918
211 2110 0.023544792893802374 0 0 0.048327357361548536 0.059827992706238155 0.05334679428394595 0.014412094341472247 0.005756541722925887 0.002285640409472488 0.0011699307089472713 0.0004840712955852336 0.0001932635411680173
212 2120 0.021797160777819916 0 0 0.04422070528788637 0.05566319875688565 0.05031367232351265 0.012787932228729782 0.005163707152451665 0.002050441881668947 0.0010832721623392045 0.0004455249459240434 0.00017761384889440558
213 2130 0.023062613559274216 0 0 0.04801312075170173 0.06181887629542406 0.05163623835126362 0.013425469784043976 0.005376954343938138 0.002113506448859072 0.001126392881040281 0.0004737664907153105 0.0001810179687134426
214 2140 0.02639084390036221 0 0 0.05623820997020128 0.07435446828611744 0.0590504613677049 0.015071287742929488 0.006148632845060881 0.002401073576304991 0.001317113146345289 0.0005420162285543893 0.00020513283181991502
215 2150 0.027748696849582075 0 0 0.060023398335410365 0.08018729027100226 0.05938145757292494 0.015819442233625247 0.006584448571136533 0.002524868097714202 0.001405286790975704 0.000557687638911138 0.00021316256498121898
216 2160 0.02875342464225666 0 0 0.06354274024367294 0.08758644823336169 0.06103103504985732 0.015879039970891337 0.006612171705270861 0.0026017128275332055 0.0014255164677418443 0.0005891543959483486 0.00021462023394279366
217 2170 0.027449000067478867 0 0 0.05864531870861575 0.08178222037732091 0.055841816015039986 0.014746295956671068 0.006219128346855553 0.0024950013260738838 0.0013428018417142704 0.0005620299090672038 0.00020509817364110423
218 2180 0.02518330110428762 0 0 0.054347061090408336 0.0761608822667561 0.05169146641875368 0.012877491140094757 0.00580599621174635 0.0022595057026831822 0.0012145064199699737 0.0005053131162589819 0.00018315733747858144
219 2190 0.02473960978438412 0 0 0.05262465410440699 0.073698574520974 0.05032592319877638 0.012802350726249453 0.005662214981499516 0.0021873882424519116 0.0011207908430197811 0.000496867968505181 0.00017687033124491892
220 2200 0.02673475736181008 0 0 0.05577934063612878 0.07933870366127568 0.053821181196603625 0.014146189097565575 0.006233591807292143 0.0023138852443811498 0.0012063127306466673 0.000529919963927298 0.0001899088647622485
221 2210 0.03007181756483887 0 0 0.062151313177410177 0.0918854148524451 0.0596434787340038 0.01620950294454362 0.0068439809780618316 0.0026369880912020622 0.0013689914781800606 0.0005980309528069793 0.00022231208383373684
222 2220 0.03153321290957813 0 0 0.0667205992287297 0.09866599397551816 0.06245067368855901 0.016300682746334776 0.007087104851449566 0.0029220603547805745 0.0014156192948863858 0.0006173106412038178 0.00022897797867101367
223 2230 0.035514816416253474 0 0 0.0799310567125662 0.12105641816312966 0.06820254598546581 0.01936558924284033 0.008036322786492158 0.003296353492472901 0.0015964024693174803 0.0006584924026745896 0.00026119841789206836
224 2240 0.03897524871338365 0 0 0.09013158217462425 0.1407638044171076 0.07533558469878793 0.021766613915198782 0.0087506677431546 0.003608301083547678 0.0017414011778405796 0.0006726795347517647 0.00028286110185115287
225 2250 0.04369044122838277 0 0 0.10896953398889013 0.1704693991897643 0.08364122485360109 0.024383971453678644 0.009647687176614938 0.0040416295444964355 0.0019526461709127136 0.0007599535539005137 0.0003128981408718091
226 2260 0.04508933770776119 0 0 0.11307544030819211 0.17942923242225195 0.08291062437399235 0.024833428055522896 0.00978336204186547 0.00410602232355946 0.0020229483182970694 0.0007707918793880118 0.0003139822638804391
227 2270 0.05019547915376342 0 0 0.13314271888872534 0.20830768952687534 0.09067921256522507 0.028180926370089673 0.01086408120515424 0.0044041666464863455 0.00223677448253884 0.0008077070249779693 0.0003494721107793128
228 2280 0.05315880675879787 0 0 0.1417222158605911 0.22656595986374328 0.09567087660011112 0.02960451574861201 0.011399084658189427 0.004585353039438236 0.0023275867387818707 0.0008151601118973734 0.0003746568240394018
229 2290 0.0544097756688971 0 0 0.1425390062484425 0.23150211352948444 0.09766427938834987 0.030103913259374598 0.011653870750497071 0.004571114554181712 0.0023487447973981413 0.0008263063991867914 0.0003801763405298833
230 2300 0.0588624326200931 0 0 0.1552772463211465 0.25540278150844925 0.10628156531614945 0.03240754814609203 0.012647708804094378 0.004966155023299816 0.0025133584494175954 0.0008372689546387076 0.00040568039852767983
231 2310 0.056569977889197445 0 0 0.1506544612957698 0.24936697894073045 0.09974513613309965 0.03113142622425473 0.01202659328878818 0.0046948675396508415 0.002412233984534538 0.000778737853022468 0.0003880974521325382
232 2320 0.05837480150227379 0 0 0.16453008559638738 0.2746309668065314 0.09811539441615015 0.03199228181757691 0.012010270488367503 0.0048094221650753005 0.00235257493579119 0.0007904010770181731 0.00040100482854111213
233 2330 0.06002079011219647 0 0 0.17291564241645513 0.29189633151803634 0.09920639186621835 0.0329310830819223 0.012178146797770732 0.004658078489252412 0.0023878931523857298 0.0008237898307146738 0.0004034799168762358
234 2340 0.060413691387936445 0 0 0.17120818197466386 0.2913306378255129 0.09663628589858954 0.03350305879746557 0.011897262344071081 0.004542293516780989 0.002353242731119573 0.0008143194478721057 0.00040263462550647113
235 2350 0.05848163801728601 0 0 0.16552194041793877 0.279968459854732 0.09327636380755187 0.03161685241253365 0.011589865531060378 0.004354079011276121 0.0022314542171471565 0.0007841649802542626 0.0003849045283650102
236 2360 0.05403831847604662 0 0 0.14556236662936223 0.24338414791156884 0.08471428724444616 0.029525299599128946 0.010446752389301078 0.004096517273660475 0.0020430654689326077 0.0007136279752091661 0.00035048284333273134
237 2370 0.0516567387596621 0 0 0.1380517581961871 0.2285348288275506 0.07982796213869764 0.028409231213979588 0.00963057755006527 0.0038578809226627016 0.0019345683437550988 0.0006759423646434677 0.00032043257948327777
238 2380 0.04692101204446857 0 0 0.12554862399616176 0.20718305269623594 0.06908743323762204 0.02505200491141249 0.008805265520831917 0.0034293806906748906 0.001760400395427613 0.000620769188693254 0.0002904858312503804
239 2390 0.0440497000302562 0 0 0.1133963396057443 0.18454817538575374 0.06341037637738126 0.023537215206458288 0.008225042982676557 0.003263090576335333 0.0016784825317999075 0.000578900739442868 0.0002657335248595089
240 2400 0.042588431270447376 0 0 0.11110348758145798 0.18215301202700435 0.05744953120409452 0.02243234318476675 0.007722169315613209 0.003107976508613156 0.0016365372577992088 0.000551528971401083 0.0002568856670398843
241 2410 0.038950651738068574 0 0 0.09996713603909842 0.16332654547372136 0.05122616850682889 0.020433980090789946 0.007046398112933166 0.0028827027271334637 0.001458756242417996 0.0005026813574924303 0.00023699318250243917
242 2420 0.03698103762395325 0 0 0.09524950741350008 0.15601918608370682 0.04826690686320836 0.01984092466878219 0.006497950233222321 0.0026479091022646953 0.0013077585650305792 0.0004701588858103635 0.0002252682798515396
243 2430 0.03466639456424926 0 0 0.0875387014116527 0.14432823569883627 0.04522118126148228 0.018335216311747723 0.006026003593827669 0.0024620548026813276 0.0011843985314345673 0.0004420081297517134 0.00020644067533922436
244 2440 0.033344096472608206 0 0 0.08350772004996547 0.1373266870772963 0.04356314728322196 0.01727016601242656 0.005751393533198471 0.002336062852603321 0.0010881314800912228 0.0004239864218509895 0.0002014951406966729
245 2450 0.03259046695843564 0 0 0.08092855262423516 0.13136963228965282 0.04122282526098461 0.016998196271609877 0.00550605350977012 0.0022543711059847173 0.0010491626517741182 0.00041578557453741087 0.00019207584136383084
246 2460 0.02976483316290055 0 0 0.07246796441071994 0.11768500148028606 0.036112002545695666 0.015547512249433315 0.005062263740952605 0.0020249610440034238 0.0009456498744922225 0.00037559718923698484 0.00017007368287402417
247 2470 0.0271256680433892 0 0 0.06360591020819038 0.10361723456784429 0.03282141092454382 0.013686139843103644 0.004529074938672189 0.001857482938208795 0.0008501172201049802 0.00034142934090566353 0.00015302684249467847
248 2480 0.02586093601738861 0 0 0.057660295119898515 0.09495479145489374 0.030004221349014773 0.012816478764292503 0.0043540178348841245 0.0017738788359411804 0.000847308243887184 0.00032371894935813753 0.00014687157452558265
249 2490 0.022952878057532284 0 0 0.05051122754478886 0.08277731578537821 0.026136497678731475 0.011327437454448596 0.0037683301288952238 0.0015803925043189335 0.0007579072153079746 0.0002756256908483903 0.00012802598845012157
250 2500 0.021749813714275423 0 0 0.04754914795851978 0.07720680271210716 0.02399783882345127 0.010393864192847574 0.0036055575509568666 0.0014721811136058415 0.0007186798547741489 0.00026033183487842105 0.0001251409562791421
251 2510 0.02006034047297919 0 0 0.04300923423972988 0.06998220372180841 0.02151391004715971 0.009541770796353542 0.0032939165845886085 0.0012853512744249917 0.0006706320854043922 0.0002365357651429388 0.00011279079780908415
252 2520 0.018058052805570428 0 0 0.037969325345647835 0.061381271245862984 0.018913545186439343 0.008536307836209116 0.0028774899539829525 0.0011396151275159232 0.0005986564720887531 0.00021109877464622214 0.00010168296902881993
253 2530 0.015928983425033932 0 0 0.03315455648256885 0.0528359965589434 0.016455117192437217 0.007490475621745428 0.0024363724383046565 0.0010113600334580523 0.0005116839658183088 0.0001860108081596702 8.852821147450837e-05
254 2540 0.014292910363462604 0 0 0.030186532960079445 0.04736974206727956 0.01406384942799631 0.006532824225932019 0.0022007571819925753 0.0008987642294726691 0.00045990134359824217 0.0001634043975140371 7.726572154030407e-05
255 2550 0.012919535661375298 0 0 0.026061478037813002 0.04025824158623855 0.012510850431489693 0.005867358143796849 0.0019962969112027862 0.0008104321105924406 0.0004108952134021478 0.00014627320784788158 6.938082064847268e-05
256 2560 0.011651699021269455 0 0 0.023048875006912585 0.03501524721875499 0.011155842923729054 0.005207354534264051 0.0017805743528360983 0.0007178312753396653 0.0003771776453477169 0.00013042034213460763 6.263476327439423e-05
257 2570 0.010429770087781022 0 0 0.020670395540517805 0.031259662449637585 0.009547075578502843 0.004636069114065382 0.0015472592413808466 0.000627318520711337 0.000330663246658328 0.00011463860915987915 5.55062218142518e-05
258 2580 0.009712229943556397 0 0 0.019033614307012503 0.02849172708950273 0.008911146319663128 0.004362979904832113 0.0013940180596077978 0.0005815291533878058 0.0003011006766514207 0.00010665355451264524 4.9879333702882074e-05
259 2590 0.009556359029859452 0 0 0.018579061973006922 0.027694303905633655 0.00875004014976183 0.0042025522333808425 0.0013543674796636619 0.0005513930871853667 0.00029323546417700595 0.0001066852723847174 4.868892247144022e-05
260 2600 0.008662040763888873 0 0 0.01653033511857763 0.024610856528357403 0.00797705886435461 0.003786026407485152 0.0012262514953183625 0.0004912381003041041 0.00025041661806565545 9.722891465010435e-05 4.350220078951679e-05
261 2610 0.007955541872676934 0 0 0.01512126489785669 0.022323059493389804 0.007165272086917914 0.00336239810514008 0.0011122703477940794 0.00044538251477943997 0.0002301834664539782 8.861766799814495e-05 3.917395090423453e-05
262 2620 0.00793558913873479 0 0 0.014819082648896784 0.021746649641040127 0.006886526666437889 0.0033469784433118243 0.0010650627191596022 0.0004576465991849734 0.00022611416843745365 8.932876065827883e-05 3.838976414705651e-05
263 2630 0.007337282773063935 0 0 0.013376707417423216 0.01996401045241246 0.006135815366119268 0.0030311110062593545 0.000961644272416175 0.00041718398270733115 0.00020991397020082034 7.884138580616643e-05 3.5734724147582244e-05
264 2640 0.0072994190338731895 0 0 0.012908460252486289 0.019601406354007207 0.006131528031033273 0.002968947787562131 0.0009465340902658386 0.00042500476747966753 0.00020763176805595738 7.776216962038134e-05 3.494020474602863e-05
265 2650 0.006530107555871236 0 0 0.011535503661686512 0.017403403295135636 0.005450309947487666 0.0026358889124277886 0.0008637076195675797 0.0003734986044256618 0.0001831340822336189 6.584737950581498e-05 3.083357253593464e-05
266 2660 0.005910177601916198 0 0 0.010644153933017176 0.015587588815697518 0.004833096554325109 0.0023843938757578593 0.0007722814208768565 0.0003332884594268513 0.00015994287461040704 5.865404795661131e-05 2.7456685347764152e-05
267 2670 0.005398370484515379 0 0 0.009519955603940228 0.01360537014382775 0.0043733769078078445 0.002189569890277905 0.0007033084400732752 0.0003027775038584835 0.00014370356427175534 5.347584673919786e-05 2.3467832094384058e-05
268 2680 0.005069522333474537 0 0 0.008678521606652171 0.012284723419463045 0.004220970958841757 0.001994044580942013 0.0006586346907762746 0.0002850807697616179 0.00013180271930718894 5.007521465076035e-05 2.1986368785430415e-05
269 2690 0.004728293290790067 0 0 0.0079667149991971 0.011228618211205063 0.003875526512986569 0.0018597462382931233 0.0006104189961634494 0.00025963011740957664 0.00011721970259518254 4.64967448598492e-05 2.0474544934715025e-05
270 2700 0.004471081701509082 0 0 0.007487631995711478 0.010569304964168504 0.003694090364768679 0.0017417261007201673 0.0005732473134955411 0.00024752916108916617 0.00010705116562411723 4.4486741254515634e-05 1.931292357927778e-05
271 2710 0.0038975955194954 0 0 0.006286631244390496 0.008891553269268049 0.0031500112826082405 0.0014714456451320134 0.0005009511682625876 0.00021641605642709928 9.34634032008419e-05 3.8667974651494834e-05 1.6585024148215763e-05
272 2720 0.0040762707750128776 0 0 0.00671259071737835 0.00925204099444354 0.003427240358392435 0.0015641625607370488 0.0005300917556628386 0.00022587250493278575 9.264967210926565e-05 3.929963680170443e-05 1.722167394336947e-05
273 2730 0.003840019220414942 0 0 0.006326616174612448 0.008710017341622796 0.0031477983999493894 0.0014355867996547892 0.00048779723558018594 0.0002062735258648142 8.770700189969758e-05 3.663817968250695e-05 1.5887987863760325e-05
274 2740 0.0039228654140710546 0 0 0.0064709832382139 0.008751458750240297 0.0032927432821809543 0.0014289751817563503 0.0004912848341585545 0.0002128445402629342 8.985932846208587e-05 3.7134141517844244e-05 1.6024662861412316e-05
275 2750 0.0038616598742146455 0 0 0.006153122203339764 0.008143475378532904 0.003178091246091891 0.0014143772014592088 0.0004825323672874713 0.00020586430155681388 8.698627090870957e-05 3.5919700407483144e-05 1.558519804238455e-05
