% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, elapsed wallclock time [s], further/more values", seed=483499, Wed Jan 14 12:48:27 2026, <python>{}</python>
62 620 0.10770271347879452 22.385069268687587 1237248.999039348 1.2372489990393480e+06 1240526.5365061306 1246804.2124246354 4601.7175438751 1237859.989694041 nan 0.2   
63 630 0.11237953416580637 24.07309089359401 1236903.3628685288 1.2369033628685288e+06 1238685.8617754874 1242551.8253867854 4529.212519676192 1237413.8869002722 nan 0.2   
64 640 0.11278512364245623 26.132022860808778 1236903.3628685288 1.2369867780364156e+06 1239244.680439396 1244809.4553891676 3511.167484355392 1237345.2571868324 nan 0.2   
65 650 0.12427686879676636 27.30995337416981 1235280.9200457975 1.2352809200457975e+06 1238392.9956403072 1253094.978428742 2598.4430855049286 1237326.6740039939 nan 0.2   
66 660 0.13239140722666065 31.40967702309633 1233113.028015866 1.2331130280158659e+06 1236779.752747016 1241411.0343526106 2787.8529868538026 1235442.8119883467 nan 0.2   
67 670 0.1441718306695708 35.96769410798383 1232174.5891443526 1.2321745891443526e+06 1233650.493955133 1238750.5650305918 4227.077416944783 1232971.1983040418 nan 0.2   
68 680 0.18000654075213052 40.25036396098743 1232174.5891443526 1.2324014482554751e+06 1234382.717217787 1240603.4647000772 5925.387065349147 1232589.8514725459 nan 0.2   
69 690 0.20115634164326204 45.643009146455285 1229488.0184286954 1.2294880184286954e+06 1236355.0114091914 1255663.8694372638 2118.764896800043 1235128.9252462096 nan 0.2   
70 700 0.20309662194276715 48.373638428978026 1228556.4660119228 1.2285564660119228e+06 1236413.584272084 1239323.1341302835 5827.892322317231 1233324.9173039203 nan 0.2   
71 710 0.19836207833217462 49.962928079989524 1228556.4660119228 1.2293769448653364e+06 1235539.3022544654 1247868.7512004864 5288.818480158225 1233450.248958088 nan 0.2   
72 720 0.1933304938562347 51.06548735062366 1226413.8155398988 1.2264138155398988e+06 1235068.905988724 1240093.2457964793 4043.2956892503425 1233314.3224030104 nan 0.2   
73 730 0.21145419935282556 51.04546336097215 1225688.7608039472 1.2256887608039472e+06 1230406.1886400057 1241646.780831594 3372.4934362152126 1228683.661542279 nan 0.2   
74 740 0.23499154346038498 53.350814576464 1225688.7608039472 1.2266826369304687e+06 1229691.0727133143 1234217.3382964795 1605.1246229312383 1228780.6995892567 nan 0.2   
75 750 0.2561519901884811 54.048447182150305 1222833.950643755 1.2228339506437550e+06 1231051.5005446959 1253235.6785653539 8895.653296999168 1229959.6604738995 nan 0.2   
76 760 0.26608484249415043 58.39438509598626 1222833.950643755 1.2253254423703258e+06 1232418.7801755825 1240548.4171277974 10431.009198396001 1228927.486419451 nan 0.2   
77 770 0.25315245032620165 61.964889963318036 1222833.950643755 1.2258333725733410e+06 1232425.8038576231 1240095.4062297463 9676.065387952141 1227131.7881893734 nan 0.2   
78 780 0.24012063263667402 59.775414621589874 1222833.950643755 1.2246179519132711e+06 1235710.2792210293 1244990.0528132906 8349.786153360968 1228151.7564130367 nan 0.2   
79 790 0.22707603763262418 60.19633218103135 1222833.950643755 1.2246297139334169e+06 1234646.9830267155 1243429.9194055959 9637.75536850607 1228444.594359587 nan 0.2   
80 800 0.22094506222461202 58.701533384465776 1221958.5357697187 1.2219585357697187e+06 1230222.4059285834 1254718.3102598733 8538.186575930333 1226914.0248931337 nan 0.2   
81 810 0.20157464680770196 59.86681197996917 1221958.5357697187 1.2235432792213941e+06 1226309.0283934858 1240615.327889658 6248.320986746345 1224238.124177051 nan 0.2   
82 820 0.19862464937976274 61.21760718290427 1221958.5357697187 1.2225253547675817e+06 1225846.533031298 1230639.754118218 5923.344156993786 1224485.0454303666 nan 0.2   
83 830 0.21551891661169925 64.08109470016188 1220670.1770492767 1.2206701770492767e+06 1225927.4096464869 1234616.1585949166 8188.276822695043 1222821.6273591584 nan 0.2   
84 840 0.23273647148464935 69.57941474162762 1220670.1770492767 1.2212261455914110e+06 1225678.42916874 1230403.995366976 5396.410448139068 1222411.3201785083 nan 0.2   
85 850 0.2426948046328055 78.54729604958035 1220446.9042578777 1.2204469042578777e+06 1225190.8326794312 1231074.8557932551 4410.596984296339 1222085.2123613355 nan 0.3   
86 860 0.2275274838738217 82.44574157588703 1220446.9042578777 1.2216234689287874e+06 1227062.4854241984 1230685.975546674 4639.796368961688 1223314.0932045872 nan 0.3   
87 870 0.21159436524292935 86.7742294768645 1220175.7081238984 1.2201757081238984e+06 1223557.6509678564 1226353.3218709682 2703.754455961054 1221649.8574171246 nan 0.3   
88 880 0.19830493513433992 83.46965027721568 1220175.7081238984 1.2206585239650821e+06 1225205.137362214 1227330.8664619008 2572.3736494015902 1222747.7793657698 nan 0.3   
89 890 0.1724644581671167 85.94366521612871 1220031.553426907 1.2200315534269069e+06 1223731.1990463182 1227839.1351490435 5606.013344635256 1221174.4911399726 nan 0.3   
90 900 0.15872369733134167 84.0678199736141 1219329.894172501 1.2193298941725011e+06 1221312.1764602626 1222772.1374603936 1419.6471996991895 1220324.0905298356 nan 0.3   
91 910 0.14734881203327602 84.29487760941045 1219161.8796003808 1.2191618796003808e+06 1220636.2645354036 1223588.8109764871 1064.5455883280374 1219944.990648183 nan 0.3   
92 920 0.1314390578871595 84.93303842704464 1219161.8796003808 1.2192106404400158e+06 1220265.4262599288 1225297.9123685467 2335.407273514429 1219974.5449025705 nan 0.3   
93 930 0.12472094199723793 87.00233040784059 1218408.301245046 1.2184083012450461e+06 1219220.7847408985 1221969.9987519141 1304.3011627444066 1218666.4395686903 nan 0.3   
94 940 0.12203337936280936 87.22350984474546 1217910.7351752995 1.2179107351752995e+06 1219232.7728187607 1221144.4496608211 1276.2639599475078 1219121.4718264285 nan 0.3   
95 950 0.12324314980245489 85.79370130314243 1217871.6228812893 1.2178716228812893e+06 1218973.9186681444 1221068.6773815223 792.2713946106378 1218817.7017523365 nan 0.3   
96 960 0.11479260207185864 88.8993552209964 1217871.6228812893 1.2183334031757198e+06 1219276.3719775719 1220175.271073546 1099.4473750772886 1218419.4115357448 nan 0.3   
97 970 0.10995469330538278 89.29971455002554 1217871.6228812893 1.2179622306917962e+06 1218747.0354482934 1220259.372819146 1245.3315318899695 1218366.0025867734 nan 0.3   
98 980 0.10917888052810489 92.13187366737543 1217871.6228812893 1.2182035419153073e+06 1218648.6111806056 1221336.267556726 1046.1728618771303 1218414.2029138631 nan 0.3   
99 990 0.10158857766962605 94.71968685152117 1217700.570067065 1.2177005700670651e+06 1218721.5942294279 1220141.3163615225 1274.8275214044843 1218097.9958853528 nan 0.3   
100 1000 0.0925337653684985 95.60453398534082 1217644.3556813349 1.2176443556813349e+06 1218309.361852008 1219651.7967425534 862.7327779089101 1217890.0328851598 nan 0.3   
101 1010 0.08742039151472161 98.98501010359449 1217644.3556813349 1.2176841514903242e+06 1218000.5672075944 1218358.959908423 423.97772952355444 1217820.7461530515 nan 0.3   
102 1020 0.09141894354972042 102.93662470375895 1217644.3556813349 1.2176954902067157e+06 1218110.4204281447 1219188.3263643906 699.876171448268 1217811.58486475 nan 0.3   
103 1030 0.09433688044706248 104.32354466772361 1217644.3556813349 1.2177644987805868e+06 1218230.300411839 1218654.8252601656 655.6686152478214 1217936.1597031495 nan 0.3   
104 1040 0.09558205928944236 98.14113060243773 1217644.3556813349 1.2177468417274696e+06 1218250.8645631934 1219807.4115400298 519.3175579875242 1217948.558488121 nan 0.3   
105 1050 0.08600041396661408 95.3996953330024 1217531.5035499984 1.2175315035499984e+06 1218285.4465260275 1220320.824704314 619.2964898748323 1217883.5550106885 nan 0.3   
106 1060 0.08847256593308579 96.52242639104989 1217351.1821547018 1.2173511821547018e+06 1218019.0339933904 1218184.397477618 544.3039085036144 1217582.1274177032 nan 0.3   
107 1070 0.08636383803012199 97.81048134979069 1217340.9747144005 1.2173409747144005e+06 1217776.830504362 1218425.715988948 421.2174046607688 1217639.6614279975 nan 0.3   
108 1080 0.08381167418337662 91.76825770961142 1217340.9747144005 1.2173598814507655e+06 1217945.348296764 1218673.0425446462 858.4627062780783 1217417.4404626405 nan 0.3   
109 1090 0.08548630433975762 95.18339204428918 1217338.8100289134 1.2173388100289134e+06 1217854.0801918986 1218480.5892089985 640.9553420578595 1217514.1066527553 nan 0.3   
110 1100 0.0919057059081385 100.1558418297499 1217338.8100289134 1.2173491186957841e+06 1217776.2611814635 1217859.8966149092 286.162350588711 1217506.1064290612 nan 0.3   
111 1110 0.09472628285056363 99.93761656898258 1217260.8534116247 1.2172608534116247e+06 1217967.7458326197 1218145.6423103737 427.1565868202597 1217607.1940165819 nan 0.3   
112 1120 0.08706953127705183 101.43120928355073 1217260.8534116247 1.2174673449094428e+06 1217821.565471841 1218659.5648605118 623.3056101335678 1217654.676863094 nan 0.3   
113 1130 0.0802279281773947 99.896628363851 1217260.8534116247 1.2172638695446521e+06 1217426.3198092645 1217659.8884723487 152.81598743633367 1217323.5935898325 nan 0.3   
114 1140 0.06733693162461368 103.07541127622842 1217202.6704505228 1.2172026704505228e+06 1217514.581743103 1217882.5581280293 192.46482203621417 1217407.9792759276 nan 0.3   
115 1150 0.06239651379009999 101.54123024115134 1217202.6704505228 1.2172410677744704e+06 1217393.6935516056 1217970.5251564097 150.88550802716054 1217289.5455753668 nan 0.3   
116 1160 0.059026077386771625 102.46812185819084 1217137.3812553557 1.2171373812553557e+06 1217414.2634536978 1217598.2788661784 339.99797248258255 1217214.7324074649 nan 0.3   
117 1170 0.05694340037543767 104.0793039864118 1217086.2331779525 1.2170862331779525e+06 1217181.0722019935 1217664.0464407853 277.7868809320498 1217125.049694712 nan 0.3   
118 1180 0.05544984844886684 104.20790978041143 1217067.72674494 1.2170677267449400e+06 1217245.332794238 1217358.8070318252 49.53564972290769 1217213.659139514 nan 0.3   
119 1190 0.05587549025006901 105.49607058256436 1217058.3788011172 1.2170583788011172e+06 1217204.475857149 1217536.7762289066 98.98572520143352 1217128.9366862972 nan 0.3   
120 1200 0.05247652820184634 103.7012597328899 1217058.3788011172 1.2170864800576381e+06 1217208.1207165497 1217428.1085597835 123.30416770000011 1217115.3043862947 nan 0.3   
121 1210 0.04673749380561264 98.29978633372244 1217031.4280893651 1.2170314280893651e+06 1217166.5722889951 1217274.9339657836 106.91846932237968 1217063.4382513175 nan 0.4   
122 1220 0.04098019215239679 100.54448018222823 1217031.4280893651 1.2170695245674537e+06 1217152.5296062727 1217392.027986028 134.17024339013733 1217087.5900261367 nan 0.4   
123 1230 0.042649191550737875 99.63992966710774 1216996.900291481 1.2169969002914811e+06 1217082.5755427943 1217208.7963667624 64.79328408138826 1217058.8633433704 nan 0.4   
124 1240 0.040166013379163375 101.99283906813957 1216996.900291481 1.2170035139651839e+06 1217096.1938130194 1217209.1779443398 87.64571866835468 1217057.3362146034 nan 0.4   
125 1250 0.038632872453678684 100.88837075288515 1216996.900291481 1.2170296046757540e+06 1217054.6358456211 1217118.6013540705 29.623300523497164 1217044.302352039 nan 0.4   
126 1260 0.037447600111713344 106.68440513016047 1216996.900291481 1.2170347180699799e+06 1217092.0290178778 1217135.983882376 54.352869174676016 1217053.2035700062 nan 0.4   
127 1270 0.03348528110963899 107.09094044998734 1216996.900291481 1.2170308908950896e+06 1217107.147168742 1217140.5784762106 43.266991581069306 1217073.4765932574 nan 0.4   
128 1280 0.03126103740177329 103.72003964615482 1216996.900291481 1.2170036624804875e+06 1217047.069521455 1217128.9681025387 45.77238232595846 1217018.5712810545 nan 0.4   
129 1290 0.029231816692291218 101.34129342553281 1216996.2626311292 1.2169962626311292e+06 1217034.3809176735 1217128.1553964422 42.832650118041784 1217004.5573760225 nan 0.4   
130 1300 0.029047865970925676 101.83154486892774 1216982.7349810759 1.2169827349810759e+06 1217010.124033283 1217038.1105417279 34.4320209575817 1216988.3783506355 nan 0.4   
131 1310 0.03006529688953112 98.48917802261737 1216982.7349810759 1.2169852199188443e+06 1217002.842691469 1217041.617221217 14.908157074823976 1216993.5108232345 nan 0.4   
132 1320 0.03134308071051093 103.48055129111506 1216982.7349810759 1.2169853982801223e+06 1217006.020833946 1217029.1336578396 28.32173160277307 1216991.3574857 nan 0.4   
133 1330 0.03172570478748831 105.61707176752003 1216963.949458843 1.2169639494588431e+06 1217009.5936866165 1217100.06907893 57.0575781383086 1216977.8357526483 nan 0.4   
134 1340 0.032560156381534124 103.45163019325979 1216960.303159991 1.2169603031599910e+06 1216991.412884913 1217038.3561176271 26.662936691660434 1216977.087833119 nan 0.4   
135 1350 0.031738969817653444 101.23560501854497 1216959.249436541 1.2169592494365410e+06 1216997.9335403873 1217054.2200666487 25.37606186978519 1216984.4730511974 nan 0.4   
136 1360 0.02923493289447133 96.89482906254898 1216959.249436541 1.2169607832216769e+06 1216979.414610225 1216999.144437568 21.792906272225082 1216964.740460009 nan 0.4   
137 1370 0.03139625836920806 101.8777991038639 1216941.6727914815 1.2169416727914815e+06 1216971.8864137456 1217002.4340903906 44.3844892187044 1216945.9804033893 nan 0.4   
138 1380 0.033042935476387855 109.71177919378319 1216928.238680529 1.2169282386805289e+06 1216972.8978544364 1216997.9444563603 25.821280925301835 1216955.4336918197 nan 0.4   
139 1390 0.03526762982778976 111.36389022326443 1216928.238680529 1.2169367470500136e+06 1216974.4282490364 1217027.022985607 55.7454650667496 1216945.6065396029 nan 0.4   
140 1400 0.03811574637768416 121.13561570174097 1216928.238680529 1.2169291205171091e+06 1216951.3991684618 1216977.752080136 30.760183316422626 1216932.4601269884 nan 0.4   
141 1410 0.037553230373948025 127.26051109581827 1216921.3656589768 1.2169213656589768e+06 1216971.6681029378 1217021.538493793 51.683325081598014 1216941.2010314735 nan 0.4   
142 1420 0.03585225750843805 136.75513090913265 1216915.7570174893 1.2169157570174893e+06 1216975.1292945053 1217042.4586002808 55.407857971964404 1216941.3517562593 nan 0.4   
143 1430 0.037276237514289226 154.60927640985108 1216903.665062347 1.2169036650623470e+06 1216943.6633227088 1216969.6108025752 16.106624372769147 1216930.449844545 nan 0.4   
144 1440 0.0372204100390913 156.6496069568307 1216903.665062347 1.2169167054336420e+06 1216937.7934745918 1217022.7395563682 28.835489270742983 1216921.4512744923 nan 0.4   
145 1450 0.03735111552480909 161.25871268157286 1216894.199787008 1.2168941997870081e+06 1216941.127917296 1216964.6923069793 46.778915277682245 1216903.5405532445 nan 0.4   
146 1460 0.04423063077695208 163.03925813509528 1216862.9824946485 1.2168629824946485e+06 1216921.376042601 1217003.6784484938 60.117246540030465 1216884.3051230982 nan 0.4   
147 1470 0.049415960799285626 173.41676900235882 1216862.9824946485 1.2168726518319156e+06 1216928.4982881816 1217073.8385032853 57.775010883109644 1216880.0648109938 nan 0.4   
148 1480 0.050277693864454825 178.88509577422533 1216854.519719909 1.2168545197199089e+06 1216893.4628278322 1216934.9491499462 39.437627638690174 1216878.3648152803 nan 0.4   
149 1490 0.04771884088758993 186.54804761762801 1216840.5684282687 1.2168405684282687e+06 1216902.853508869 1216954.0679231323 51.52330929017626 1216861.2367128066 nan 0.4   
150 1500 0.05321804946533351 187.43134610517532 1216806.9567147563 1.2168069567147563e+06 1216898.5696956892 1217006.4867304468 139.33142823493108 1216848.421192067 nan 0.4   
151 1510 0.056370828610518786 210.37749973557246 1216803.2874452474 1.2168032874452474e+06 1216881.276600315 1216933.8208170205 73.1253925524652 1216838.7930633875 nan 0.4   
152 1520 0.057683092112512414 215.7503055502245 1216799.9133692586 1.2167999133692586e+06 1216858.1795951237 1217004.8701450955 127.12471189675853 1216849.6098017637 nan 0.4   
153 1530 0.05613904939934724 218.1500865852843 1216799.9133692586 1.2168066058265211e+06 1216901.5972286267 1216943.6733706307 42.27370900660753 1216868.5860820056 nan 0.4   
154 1540 0.058399756623817536 215.9169742700839 1216792.1945805075 1.2167921945805075e+06 1216844.8000507003 1216899.901755434 58.66382229444571 1216827.115883136 nan 0.4   
155 1550 0.05897814148321506 212.59491279287317 1216751.6268692338 1.2167516268692338e+06 1216814.363358628 1216866.6028802535 55.18213770352304 1216790.5721216628 nan 0.5   
156 1560 0.06358726050196883 223.54276891220064 1216747.1545770734 1.2167471545770734e+06 1216832.6022030148 1216920.7914412066 64.79857094050385 1216808.6155307554 nan 0.5   
157 1570 0.06514849254722317 243.14959433055975 1216703.5177974692 1.2167035177974692e+06 1216834.6639648583 1216882.490250455 83.41245782817714 1216783.4322905082 nan 0.5   
158 1580 0.0669621099189501 266.5191349529624 1216703.5177974692 1.2167151527135493e+06 1216753.0427042302 1216848.464217917 64.50735693471506 1216730.9219787973 nan 0.5   
159 1590 0.06764715898503233 263.9976367927614 1216703.5177974692 1.2167534270480503e+06 1216776.8129105459 1216825.0692311998 43.54038480413146 1216759.8528777263 nan 0.5   
160 1600 0.06751025187140448 265.44707543566494 1216703.5177974692 1.2167305742197707e+06 1216785.7614825252 1216985.5377933912 52.603042418602854 1216755.574014225 nan 0.5   
161 1610 0.06386516415139556 274.13341307613723 1216682.2177529943 1.2166822177529943e+06 1216770.3633019507 1216877.1686125856 96.96498487447388 1216716.046266993 nan 0.5   
162 1620 0.06396884249897208 280.2587664015775 1216654.141930575 1.2166541419305750e+06 1216750.633023554 1216877.6586785472 40.46412470890209 1216732.3465324324 nan 0.5   
163 1630 0.06450052116026625 300.9962466240988 1216609.614874377 1.2166096148743769e+06 1216707.3830748384 1216783.755862574 75.87350387987681 1216662.6813684916 nan 0.5   
